Date,RELIANCE_NS,TCS_NS,HINDUNILVR_NS,INFY_NS,KOTAKBANK_NS,ICICIBANK_NS,LT_NS,SBIN_NS,ITC_NS,ONGC_NS,NKE,BIDU,NVDA,KO,PYPL,SNAP,MCD,WMT,BABA,PEP,Nifty
2019-02-05,0.010534761510534896,0.010176636562266639,0.020785495201510074,0.00751983043541915,-0.009585973795839364,-0.03703703703703709,0.008627879578819941,-0.048837993594083695,0.0044539462931934,0.010638297872340496,0.00646497630634757,0.005247836300025233,0.010891284138302648,-0.0024326523845066284,-0.012077038038560972,0.22649568092176553,-0.0009003638290723259,0.0018897669834727626,0.0196380747473337,0.0033619825437183337,0.002932897292389658
2019-02-06,0.036086650787084285,0.009877114860171954,0.0028334771469309405,-0.013210039630118908,0.02489959839357425,0.010256427645343624,-0.012171703441401283,0.006374002653862343,-0.016140432392629078,0.024561403508772006,-0.004363114786461564,-0.015377583389764804,-0.0010574949462633931,-0.0008128615377268611,0.0034140699138198727,-0.029036005803568132,-0.008729952267621077,-0.003353240006296665,-0.015710444190930373,-0.005202397921112878,0.0051747206784180655
2019-02-07,0.0032894315348117598,-4.882812499995559e-05,0.012964002445464029,0.011445766791122747,0.0031347962382444194,-0.002820078913670643,-0.0020599307793222055,0.005805748858597637,-0.008473070314765074,-0.017808260982983715,0.0012172668565268996,-0.017634840267690133,-0.04247997063140063,0.004067536513877146,-0.01196360399498575,0.0011961996761384874,-0.006988612088290158,0.012932349065774229,-0.03150864102427642,0.000975009844434549,0.009607809294083003
2019-02-08,0.010800387138410805,0.012122590780085263,0.0030627737427055823,0.009926543737904359,0.0,0.01555429837404998,0.004587155963302836,0.012419057957561153,0.010545432350852257,0.02440725347956807,0.008510601194433809,0.01032497030104107,0.011609374596347477,0.004051058684756859,0.024772311043019357,0.0788530294427865,0.0026892556457822625,-0.007162080529790726,0.03064154438353528,0.002036689598087671,-0.004241037580601681
2019-02-11,-0.019423781329057532,0.00012049644535494508,0.0027807936673593936,-0.0039971009000215885,0.0031250000000000444,-0.006126461068332811,-0.014459665144596623,-0.013130573162098869,0.005757488804089883,-0.004084349010588517,0.012296616154156004,-0.018464800325341257,0.010998023205575747,0.00242079751106572,0.012899755462398188,-0.0011073394798682967,-0.00256797644901241,0.01223207684558969,0.004441812098841202,0.0006185904255822106,-0.008400200424093951
2019-02-12,-0.006927054876298744,-0.0072289156626506035,-0.015251985824683345,0.0090789794921875,0.009345794392523255,-0.006444348087144669,-0.027799227799227832,0.001225511540741131,-0.0132379685403623,-0.02084759390386881,0.009408132714574302,0.023308108127625404,0.029459463583456413,-0.0016099420118400598,0.012307297371974224,-0.029933530383723816,-0.004519671128081049,0.0049576880649302435,0.0018278157278164286,0.007771767440860833,-0.0046839869985836335
2019-02-14,-0.01912383731564371,0.004854368932038833,-0.000579801109750866,-0.008540942260537143,0.0030864197530864335,-0.01579245912895122,-0.011517077045274049,-0.018534772108034003,0.004532269961296409,-0.03315881326352532,-0.0017697206476919858,0.0030061526494657986,0.0031504051300617064,-0.058657524926635674,-0.0099375710794396,0.03428573608398433,-0.0004023409437858838,0.0039054187204479174,-0.013360038982608513,-0.009727461260313652,-0.008603232098052471
2019-02-15,-0.008389906466843122,-0.004806739696557982,-0.007734806629834279,-0.012296936787210777,0.0015384615384614886,-0.026217747554396542,-0.020490156689433547,-0.04507391473933264,-0.0001804287860359688,-0.03610108303249093,0.01040062932360164,0.011469772294893765,0.06614761091724253,-0.0171306043681142,0.014415359873197975,0.016574543134688424,0.019260657992208996,0.013308794509585331,0.005786215844874487,0.025221225434699956,-0.0005423285141846756
2019-02-18,-0.00906528045459265,-0.005363971052262051,-0.0033407572383074013,-0.01158457018246506,-0.010906260500672005,0.012358339308588429,0.020508613617719496,0.00317166456535678,0.0072202166064982976,0.03370786516853941,-0.010644473686441613,-0.033962086314364814,-0.037066544334157236,-0.012636205049528781,-0.005789505807976769,-0.01630430670000793,0.021604252354620268,0.034350310983760846,-0.00966730844500352,0.008200298577033749,-0.0038588724171517708
2019-02-19,0.016466780804443415,-0.005563701519796349,-0.008324035985509792,6.73417671976928e-05,-0.0052803607472393654,-0.005377054647799362,0.000803858520900258,-0.016552025687207372,-0.0007168896309364126,-0.008695630059725956,0.0005911021669535721,0.022768835239459495,0.005799526103313246,-0.00904677515827379,0.0058232193703424695,0.022099425972376352,-0.009055266877155188,-0.005567490819649912,0.024074765692414957,-0.008989751920575828,-0.009493762400674122
2019-02-20,-0.025600017601634217,-0.033176274242199155,-0.014140034888824982,-0.004377988963271351,-0.0031225604996096834,-0.00905904732008056,0.0,-0.013237519216321547,-0.017216599724291015,0.002923931926617218,-0.012525080857791693,-0.009573814337347941,0.007856990095226779,0.0020040114204782356,-0.0029473555715460176,-0.011891854775918476,0.00546049880689492,-0.021117708948446112,0.0,-0.002159827213822907,0.001762764734899891
2019-02-21,0.004802983203041178,-0.027918781725888353,-0.004171456473214263,-0.016371229854722946,0.003367305268696219,0.017398979033587336,0.016064257028112428,0.013798413904693163,0.011861313868613221,0.032070038288217306,0.00753855756513766,0.010306902209845648,-0.0075443038266119755,0.01688885158962683,0.005489829353515052,0.027352296565572587,0.014020497767159856,0.0016054186919087776,0.010526333636010632,0.005281390565814448,0.008319631028025354
2019-02-22,0.009927676734267088,-0.00013054830287206887,-0.0032707587832558893,0.015130674002751032,0.008272828519465314,0.005217355921648625,0.013438735177865535,0.021928120200259915,-0.004869273592482015,0.02401125529612491,0.01413304613464228,-0.02011530543610407,0.029773197327189083,-0.006993000580457709,0.008714845124649484,0.05431301986801085,0.005191807686217187,0.0030054403193249257,0.04895828301891969,0.009129252889688244,0.0035927241314681613
2019-02-25,0.006957946420701688,0.0012795149089306346,0.013241220495106454,-0.007452574525745215,-0.031658815420034236,0.013264147247495695,0.0,-0.00887900112789719,-0.0010873062689567004,0.02482762830010765,-0.0009368993046788843,-0.035350830545402334,-0.024975379057386782,-0.007482397950338893,0.0028104157793700235,0.022222250051103565,-0.0026640039900328594,-0.010986876481614893,-0.008109904365288467,-0.006827647306179685,0.0028332239730435305
2019-02-26,-0.006909867929871583,0.007980413737634917,0.006818181818181834,0.004163805860708081,-0.006075120372452059,0.00469548641190487,-0.0012870705257898019,0.012691280231227342,-0.0039913137850311475,0.0026917488563609204,0.002578844531697655,-0.01493900578196461,-0.0124920866090793,-0.011086474876199959,-0.0023873337791336935,-0.003952565445193734,-0.0020169816412082264,-0.00908901158347375,0.010734790625965163,-0.007132438012072528,-0.0035096012126326626
2019-02-27,-0.021440166154239715,0.026649417852522728,-0.004853259360009909,0.017741809543258213,-0.01560239989797696,-0.008638968696855764,-0.01292609604669892,-0.01658680502202603,0.0016393887323542522,-0.010067114093959773,0.006430527997282498,0.0027854963772300234,-0.009711246045042254,0.011659203487762504,0.016127385723800236,-0.022817415077099112,-0.005134661079362335,-0.00010193778995615244,0.0070987963761133255,-0.006924035359344716,0.009828069060215938
2019-02-28,0.015336976027033877,0.02822580645161299,0.008846532477009061,-0.004808944300485396,0.011437908496731986,0.0028571428571428914,0.005341034767532227,0.004497797083718114,0.0038188315924791993,0.008474576271186418,0.009874517379650394,0.013456744912230034,0.008193575951360943,0.0077571431095717625,0.012901847835224078,0.001015154804087981,0.013506788497924749,0.013861997776891899,0.011365509499411397,0.009761223352224846,-0.001424475216132648
2019-03-01,0.004641481081893106,0.009803921568627416,-0.016863406408094472,-0.00845635945364931,-0.020032349618840928,-0.0072649224870904305,0.01766947409319397,-0.0011193574364505299,0.004710100699162112,-0.02924373851102946,0.004486361305410247,-0.002862626281401881,0.011070555322458153,0.001319497624434618,-0.008997163426230803,0.004056791404240867,-0.00021666009494702987,-0.013571915728901152,0.0049165469777636694,0.005955484531083188,-0.002121336340334845
2019-03-05,0.0026342241807777445,-0.03152910251061891,-0.00800457404230992,-0.004331950932924045,0.007006264706645782,0.010331397502717277,0.005645822759570818,0.010646154112736506,-0.0030651843611767537,0.03808864426921499,-0.016491095355461893,-0.013682764652738322,-0.011708899389339611,0.0026356852580586843,-0.014077295425912184,0.00101012416840085,-0.021403396818879594,0.00010186003420442624,0.005053776566700252,-0.0048906021441379455,0.002047397817898311
2019-03-06,-0.010994351670312152,0.004987319078897157,0.002766598748198845,0.00679809653297081,0.00180082944267701,0.008379526514189495,0.0013073530016454171,0.0042506910587722935,0.012841337081621162,-0.007671740782581482,-0.003260349187839906,0.047996531500653195,6.410352876273784e-05,0.0004380425497920726,-0.0013451099923437182,0.009081751157785645,0.007751903926747072,0.0014266727154481629,-0.013694220205202723,-0.0017244746667336441,0.014726388836707072
2019-03-07,0.013405318716254166,-0.007830399586970072,-0.007874510206742125,-0.005941964097315955,0.01487045576340118,0.02887323943661979,0.006528417818740362,0.020610877196687083,0.017857142857142794,0.042689116662289806,-0.007359781129066656,0.002422903079728922,-0.03240264754054634,-0.003941241464750278,-0.0036261757800860606,-0.01499996185302721,0.0006593138307005031,-0.005698560880466497,-0.018819834737007435,0.0037139429064554363,0.004816445377390455
2019-03-08,0.019519258715491317,0.007892198656066718,-0.011441979189702356,-0.002852840178762306,0.0015296871841303794,0.017111567419575646,0.01018693291563344,0.007753424120839458,0.005964955112390369,-0.0019342555767379865,-0.004589847993946017,-0.039438791775240345,-0.03600266195674018,-0.00747417322582411,-0.011749997659694977,-0.064467025816205,-0.013013371297657339,-0.0016374581333946647,-0.05165552502092152,-0.0032699187368702143,-0.0035295867239090173
2019-03-11,0.0016218420026976599,0.009975062344139696,-0.00020510187883193698,-0.015054479281973787,-0.00562700964630225,-0.0045760759274056095,0.019753011969871004,0.00858827622704239,0.01255659376581364,-0.017441840407066644,0.009576703015586219,0.016325049848123774,0.04071119405940138,-0.00022153124900192722,0.010206241702010121,0.041779731145605625,0.0013908205841446364,0.005023043038856256,0.036516767991700894,-0.004575660631257805,0.00270865096301387
2019-03-12,0.0031594482117180966,0.0019259379822531564,0.0016119577960140852,-0.013348121240917887,0.0008084074373484462,0.005408329004920498,-0.004777741608796293,0.012240488255253146,0.009300765830402957,-0.003616061996628006,0.0045672724257650454,0.017210089007756668,0.07038721833043726,0.01794420434743671,0.02072698489211433,0.045833287802009126,0.009277767605251785,0.004997938180271166,0.023674247380809144,0.01257586218442075,0.014689970355731274
2019-03-13,0.036888257328486995,-0.007319224903763355,0.0059400289182516275,-0.006028302070035685,0.018134047796344976,0.016675665439998877,0.008522162000486722,0.013669907398988768,0.0034129692832765013,0.016166261292686723,-0.0009326396851616625,-0.0038586756204221917,0.01090844528770396,0.003917307991014418,0.002040785186144811,-0.01593623984263237,0.004678846876660092,0.0017253442713027756,-0.007196207464887694,0.0011134668386976188,0.008445163692378133
2019-03-14,0.015263190016243211,-0.0005213618344469539,0.017511184570608185,0.0014104372355430161,0.0024198095491925198,0.026190460043609365,0.03003686433348718,-0.0038036170715239903,0.00340136054421758,-0.017857142857142905,0.005250928747506212,0.0009535378974934172,0.03023841218544976,-0.00628660110150725,0.012830979382764784,0.072874520110221,-0.0029037846093058484,-0.0029381286230930614,-0.009240293301743363,-0.0001710869570182849,0.004970758393516794
2019-03-15,0.009536252538340673,-0.003999030714418761,0.0010005717552887816,0.005633802816901401,-0.0003957261574990545,0.01056975036872454,-0.007881350136011767,0.022214487195063803,0.001355911513506447,-0.008264462809917328,0.012420193567875826,0.008632989344376396,-0.01000060587295859,-0.0026177777374634115,-0.0006032330499299299,0.09056603807535546,0.007033346561137854,-0.0013210535308877391,0.008935586537088147,-0.010097555185801133,-0.0004964103338458425
2019-03-18,-0.003519218161654347,-0.0030174951520741677,-0.0032843067256890235,-0.0028011204481792618,0.00704673350282059,-0.008035698715521344,0.0009388668115606347,-0.006451592178215226,0.0018619442177092438,0.012666625976562429,0.0009172418015936934,0.017708517414258163,0.02259413455077741,-0.006342976985661664,0.01820923069224012,-0.04498273692804189,0.014786879423264843,0.00020354367836161735,0.007029718741992097,0.004235804481992345,0.008526086160097313
2019-03-19,-0.010408923187699592,0.022062121690585634,-0.02005730659025784,0.013412904203607745,0.05354192489878251,0.019030458480986612,0.007936507936507908,0.021531058310162665,-0.013346889826340136,0.02040820426647416,0.010538352082300362,-0.0017400559444669117,0.009819924350014109,0.002641402841265128,-0.006027078508739403,-0.013586922015269343,-0.010323681111156224,0.01719221525478365,-0.0016489188426636048,0.01024362968204251,0.002305259020554784
2019-03-20,0.02178811038576356,-0.006363191385217792,-0.007251476265533574,-0.012126671953476054,0.00746268656716409,0.005425852104692375,-0.018611309949892574,0.004182000754516357,0.008904130491491857,0.006129012569304537,-0.008161428369308998,-0.004822507861897973,0.023848173807470063,-0.003293034329177269,0.008449289135324944,-0.03397611330526251,-0.0036944077192261338,-0.007900799403992798,-0.0037989452340291274,0.006049753585379847,0.004612906236225012
2019-03-22,0.013088255360671708,-0.0009852216748768017,0.0043591096374211435,0.02027218357813476,-0.000666684751157387,-0.0020080015191380474,-0.006564551422319487,0.008828898718546307,0.018329917802469176,0.004488598665856491,-0.002971452985491063,-0.015063065445132029,-0.008763020177349756,0.002863375529709611,0.00689999604429592,0.03231931407974975,0.0057803333535253465,-0.009576582434149272,-0.010998151134702705,-0.0005081524413382832,-0.00035915247117013216
2019-03-25,-0.0038466994624815065,-0.0064102564102563875,-0.010234575467375384,0.02440701271914758,0.004150897403660148,-0.00792251973875524,0.012481644640234935,0.004953765060999871,0.0,-0.023619515431881677,-0.023383779980289843,0.01197394374038252,0.042833482167372816,-0.0015374411750710415,0.016837995056391497,0.012891376404112087,0.008241185493064629,0.0033587972626429874,0.004582326561625605,0.012626030309273784,-0.01329527604429448
2019-03-26,-0.03052823852336084,-0.003573176760235719,-0.008029420423728784,-0.003489900115352329,-0.021222411630804294,-0.016478640635935404,0.005801305293691161,-0.03384813738466652,-0.010000000000000009,-0.006211160295502727,-0.04366189817551802,-0.030166318296979022,-0.038175431346213484,0.00879897786921724,-0.028208339536914373,-0.02909088134765636,0.0015594389958213384,-0.00791234291751819,-0.03026090177514451,0.006359850512388965,-0.0017945614871902604
2019-03-27,-0.00022545577284172058,-0.011853794326788791,0.0035245068184364126,-0.009630959292742047,-0.010332178194031316,-0.007732955034420841,-0.005191024637256625,0.0025510204081633514,-0.006734006734006703,0.046052631578947345,0.026386767401886946,0.008636785725213203,0.020641447004514646,0.006759650119232186,0.013869564717883476,0.01404490770075939,0.0021476182361579443,0.0057259462282164275,0.030803619920750203,0.00997835462270169,0.01373602198793722
2019-03-28,0.035819021056416656,0.00504032258064524,0.002440606897048836,-0.007140428425705503,0.028729244558487244,0.027146334220228274,-0.0005798295403776077,0.03562340966921118,-0.003389830508474523,0.007232666015625,0.0007175079512014015,0.0021556922775542997,-0.00885849656258586,0.010396434393979526,0.008403367609201018,-0.007386881280667668,0.0053040746077552825,-0.002236693974562387,-0.011129660734362945,0.008233163243353214,-0.005879555783457335
2019-04-01,-0.02010233365694103,-0.007021063189568744,0.000593824228028561,0.0,-0.008852143860223372,-0.006702058516415033,-0.00580130529369105,0.01588863588375311,0.0003401568146790268,-0.0009365838414038263,0.0028677005229813535,-0.0141013420276338,-0.0019673460187423775,0.0006430606284166807,0.0024224806917909625,-0.01302328775095385,0.0017586966112135283,-0.005604269973287002,-0.001294292242481343,-0.004654578630455708,0.01758164265479767
2019-04-02,0.014626948639073323,0.015151515151515138,0.014836795252225476,0.016438356164383494,-0.001494768310911776,0.022151526943427813,0.013931419099881381,0.03772970480222271,0.009860570677661329,0.0031250000000000444,0.007982820999751672,0.003939356948390094,0.013460993233279428,-0.00021427026917475445,0.01034315830245558,0.023562677482526162,0.012129588575252592,0.0,0.018369270774849067,0.0032816599219120945,0.003973323097671733
2019-04-03,0.020437957342490654,0.013482574918376677,-0.00985378689236116,0.022911051212938016,0.0059880239520957446,-0.0036119371352354435,0.017984317990842547,0.005748931552806091,0.0013467807962437295,-0.008099707487587593,0.005200974578514206,0.014609197204357605,0.018450550296678747,0.006856728563885417,0.004496758857619909,0.025782752808224174,0.0013140604467805073,0.0038938917621924585,0.024124388388325757,0.0024531476009268527,0.0020279126499973543
2019-04-04,-0.003755400823907684,0.023513830930308233,-0.006585372975393078,-0.0039525691699604515,-0.0014880952380952328,-0.0024999999999999467,-0.004027949452486523,0.022709736573844674,0.0020175054331859066,-0.004082876312464401,-0.00047037764695090356,0.013922747878368336,-5.4537308389668304e-05,-0.005107505211619845,0.007334072655760027,-0.011669668800220356,-0.00834643746924224,-0.0021435039487196494,-0.019612024938380546,-0.005628475671945576,-0.006399462359283126
2019-04-05,-0.009872512400552313,-0.0032854185401678393,-0.008323424494649179,-0.006084623790922672,-0.0034277016288655204,-0.011528837352169474,-0.01738328336568995,-0.028700906344410915,-0.006711409395973145,-0.020813642309931324,-0.0011764526367187278,0.015492044674108696,0.009549795361528002,-0.007058862696356916,0.0014183199966815163,0.02543140119440568,-0.000158799315628122,-0.006546638458094445,-0.010746236828405364,-0.0018047679897397195,-0.0018695909437527192
2019-04-08,-0.013089256903254465,-0.023819204704078945,0.0011990407673860837,-0.0006654245192364572,-0.005533142125748514,-0.01305779405725871,-0.008051140311575944,0.0068429617637053575,-0.0032095006994299347,0.004830917874396157,-0.004829253883869455,0.02236345015278629,0.016216216216216273,-0.0017233524238038367,-0.011424857634105279,-0.005314474740427788,0.0009000326373920231,0.0013385219289703265,-0.013759686347765254,0.0010683534935236327,0.0056665191552547345
2019-04-09,-0.0036371106140337117,0.014960675927679246,-0.0030538775963697695,0.016180534004359703,0.008270676691729317,0.005651926029624388,0.0043311746474068435,-0.016836614153556306,-0.0013556817930290288,0.011538481101011522,0.017871963243095035,0.024926541418444748,0.010638297872340496,0.003236977241799277,0.001337147982130693,0.03650942277819347,0.006876503733257655,0.010282776349614497,0.03089698050238021,-0.0037763655996413403,-0.007885940506559108
