,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Put Price
3377,NIFTY,21-Mar-2023,28-Dec-2023,15000.0,2728.35,138.05
3378,NIFTY,21-Mar-2023,28-Dec-2023,14500.0,4000.0,134.95
3379,NIFTY,21-Mar-2023,28-Dec-2023,14000.0,4300.0,84.2
3380,NIFTY,21-Mar-2023,28-Dec-2023,13000.0,4913.45,53.0
3381,NIFTY,21-Mar-2023,28-Dec-2023,12000.0,6288.3,34.65
3382,NIFTY,21-Mar-2023,28-Dec-2023,11000.0,7286.45,23.0
3383,NIFTY,21-Mar-2023,27-Jun-2024,23000.0,1333.75,4487.65
3384,NIFTY,21-Mar-2023,27-Jun-2024,22000.0,1419.95,4083.25
3385,NIFTY,21-Mar-2023,27-Jun-2024,21000.0,2453.15,3039.2
3386,NIFTY,21-Mar-2023,27-Jun-2024,20000.0,450.0,2269.9
3387,NIFTY,21-Mar-2023,27-Jun-2024,19000.0,750.0,1553.7
3388,NIFTY,21-Mar-2023,27-Jun-2024,18000.0,1145.0,1087.6
3389,NIFTY,21-Mar-2023,27-Jun-2024,17000.0,2803.35,3432.4
3390,NIFTY,21-Mar-2023,27-Jun-2024,16000.0,2666.1,430.0
3391,NIFTY,21-Mar-2023,27-Jun-2024,15000.0,2564.05,204.55
3392,NIFTY,21-Mar-2023,27-Jun-2024,14000.0,2914.15,125.05
3393,NIFTY,21-Mar-2023,27-Jun-2024,13000.0,5034.25,882.9
3394,NIFTY,21-Mar-2023,27-Jun-2024,12000.0,6562.3,195.05
3395,NIFTY,21-Mar-2023,26-Dec-2024,23000.0,400.0,4406.3
3396,NIFTY,21-Mar-2023,26-Dec-2024,22000.0,375.0,2500.0
3397,NIFTY,21-Mar-2023,26-Dec-2024,21000.0,420.0,3060.8
3398,NIFTY,21-Mar-2023,26-Dec-2024,20000.0,830.0,2150.0
3399,NIFTY,21-Mar-2023,26-Dec-2024,19000.0,1330.0,3195.85
3400,NIFTY,21-Mar-2023,26-Dec-2024,18000.0,1544.55,1079.8
3401,NIFTY,21-Mar-2023,26-Dec-2024,17000.0,2125.45,735.8
3402,NIFTY,21-Mar-2023,26-Dec-2024,16000.0,2854.0,565.8
3403,NIFTY,21-Mar-2023,26-Dec-2024,15000.0,2836.7,359.95
3404,NIFTY,21-Mar-2023,26-Dec-2024,14000.0,3189.4,190.0
3405,NIFTY,21-Mar-2023,26-Dec-2024,13000.0,5329.9,960.3
3406,NIFTY,21-Mar-2023,26-Dec-2024,12000.0,6827.35,241.3
3407,NIFTY,21-Mar-2023,26-Jun-2025,23000.0,2003.65,4327.05
3408,NIFTY,21-Mar-2023,26-Jun-2025,22000.0,2088.15,3957.4
3409,NIFTY,21-Mar-2023,26-Jun-2025,21000.0,3199.45,3070.85
3410,NIFTY,21-Mar-2023,26-Jun-2025,20000.0,3180.85,3156.05
3411,NIFTY,21-Mar-2023,26-Jun-2025,19000.0,3077.9,3210.95
3412,NIFTY,21-Mar-2023,26-Jun-2025,18000.0,3934.0,3586.15
3413,NIFTY,21-Mar-2023,26-Jun-2025,17000.0,1865.25,3497.35
3414,NIFTY,21-Mar-2023,26-Jun-2025,16000.0,3227.55,3530.0
3415,NIFTY,21-Mar-2023,26-Jun-2025,15000.0,3095.8,403.95
3416,NIFTY,21-Mar-2023,26-Jun-2025,14000.0,3450.5,645.0
3417,NIFTY,21-Mar-2023,26-Jun-2025,13000.0,5609.35,1025.6
3418,NIFTY,21-Mar-2023,26-Jun-2025,12000.0,7083.15,282.8
3419,NIFTY,21-Mar-2023,24-Dec-2025,23000.0,1170.0,4249.5
3420,NIFTY,21-Mar-2023,24-Dec-2025,22000.0,1360.0,3894.15
3421,NIFTY,21-Mar-2023,24-Dec-2025,21000.0,2499.0,2549.95
3422,NIFTY,21-Mar-2023,24-Dec-2025,20000.0,2100.0,3161.6
3423,NIFTY,21-Mar-2023,24-Dec-2025,19000.0,2500.0,1560.0
3424,NIFTY,21-Mar-2023,24-Dec-2025,18000.0,3050.0,1402.4
3425,NIFTY,21-Mar-2023,24-Dec-2025,17000.0,3630.0,1050.1
3426,NIFTY,21-Mar-2023,24-Dec-2025,16000.0,4394.5,700.0
3427,NIFTY,21-Mar-2023,24-Dec-2025,15000.0,4179.8,400.0
3428,NIFTY,21-Mar-2023,24-Dec-2025,14000.0,4562.55,2240.75
3429,NIFTY,21-Mar-2023,24-Dec-2025,13000.0,5873.4,400.0
3430,NIFTY,21-Mar-2023,24-Dec-2025,12000.0,7328.65,319.4
3431,NIFTY,21-Mar-2023,25-Jun-2026,23000.0,2645.65,4171.75
3432,NIFTY,21-Mar-2023,25-Jun-2026,22000.0,2722.55,3829.5
3433,NIFTY,21-Mar-2023,25-Jun-2026,21000.0,3881.9,3065.6
3434,NIFTY,21-Mar-2023,25-Jun-2026,20000.0,3829.5,3159.75
3435,NIFTY,21-Mar-2023,25-Jun-2026,19000.0,4908.35,3216.7
3436,NIFTY,21-Mar-2023,25-Jun-2026,18000.0,4000.0,3088.05
3437,NIFTY,21-Mar-2023,25-Jun-2026,17000.0,4348.25,2627.25
3438,NIFTY,21-Mar-2023,25-Jun-2026,16000.0,4748.3,1400.0
3439,NIFTY,21-Mar-2023,25-Jun-2026,15000.0,5184.4,460.05
3440,NIFTY,21-Mar-2023,25-Jun-2026,14000.0,5657.55,300.0
3441,NIFTY,21-Mar-2023,25-Jun-2026,13000.0,6127.95,300.0
3442,NIFTY,21-Mar-2023,25-Jun-2026,12000.0,7938.05,365.75
3443,NIFTY,21-Mar-2023,31-Dec-2026,23000.0,1370.0,3200.05
3444,NIFTY,21-Mar-2023,31-Dec-2026,22000.0,3039.0,3762.25
3445,NIFTY,21-Mar-2023,31-Dec-2026,21000.0,3356.25,3264.6
3446,NIFTY,21-Mar-2023,31-Dec-2026,20000.0,3704.3,2050.0
3447,NIFTY,21-Mar-2023,31-Dec-2026,19000.0,3200.0,2364.0
3448,NIFTY,21-Mar-2023,31-Dec-2026,18000.0,4501.45,1775.05
3449,NIFTY,21-Mar-2023,31-Dec-2026,17000.0,4955.1,1265.0
3450,NIFTY,21-Mar-2023,31-Dec-2026,16000.0,5450.25,900.0
3451,NIFTY,21-Mar-2023,31-Dec-2026,15000.0,5977.65,750.0
3452,NIFTY,21-Mar-2023,31-Dec-2026,14000.0,6548.5,453.3
3453,NIFTY,21-Mar-2023,31-Dec-2026,13000.0,7158.45,450.0
3454,NIFTY,21-Mar-2023,31-Dec-2026,12000.0,7807.2,250.1
3455,NIFTY,21-Mar-2023,24-Jun-2027,23000.0,2530.05,4514.3
3456,NIFTY,21-Mar-2023,24-Jun-2027,22000.0,2783.5,3995.4
3457,NIFTY,21-Mar-2023,24-Jun-2027,21000.0,3061.8,3501.35
3458,NIFTY,21-Mar-2023,24-Jun-2027,20000.0,3367.05,3034.2
3459,NIFTY,21-Mar-2023,24-Jun-2027,19000.0,3701.25,2596.05
3460,NIFTY,21-Mar-2023,24-Jun-2027,18000.0,4066.45,2188.9
3461,NIFTY,21-Mar-2023,24-Jun-2027,17000.0,4464.7,1814.75
3462,NIFTY,21-Mar-2023,24-Jun-2027,16000.0,4898.4,1476.1
3463,NIFTY,21-Mar-2023,24-Jun-2027,15000.0,5367.85,1173.2
3464,NIFTY,21-Mar-2023,24-Jun-2027,14000.0,5874.65,907.6
3465,NIFTY,21-Mar-2023,24-Jun-2027,13000.0,6419.3,679.9
3466,NIFTY,21-Mar-2023,24-Jun-2027,12000.0,7001.15,489.35
3467,NIFTY,21-Mar-2023,30-Dec-2027,23000.0,4125.7,2201.3
3468,NIFTY,21-Mar-2023,30-Dec-2027,22000.0,4499.55,1867.9
3469,NIFTY,21-Mar-2023,30-Dec-2027,21000.0,4902.4,1563.55
3470,NIFTY,21-Mar-2023,30-Dec-2027,20000.0,5333.85,1287.75
3471,NIFTY,21-Mar-2023,30-Dec-2027,19000.0,5794.9,1950.0
3472,NIFTY,21-Mar-2023,30-Dec-2027,18000.0,6285.7,1205.05
3473,NIFTY,21-Mar-2023,30-Dec-2027,17000.0,6805.5,637.65
3474,NIFTY,21-Mar-2023,30-Dec-2027,16000.0,7354.45,479.35
3475,NIFTY,21-Mar-2023,30-Dec-2027,15000.0,7931.05,601.05
3476,NIFTY,21-Mar-2023,30-Dec-2027,14000.0,8533.55,244.0
3477,NIFTY,21-Mar-2023,30-Dec-2027,13000.0,9159.8,163.0
3478,NIFTY,21-Mar-2023,30-Dec-2027,12000.0,9807.0,102.95
3479,NIFTY,22-Mar-2023,23-Mar-2023,19550.0,0.25,1438.45
3480,NIFTY,22-Mar-2023,23-Mar-2023,19500.0,0.35,2350.0
3481,NIFTY,22-Mar-2023,23-Mar-2023,19450.0,0.35,1350.05
3482,NIFTY,22-Mar-2023,23-Mar-2023,19400.0,0.35,1306.5
3483,NIFTY,22-Mar-2023,23-Mar-2023,19350.0,0.3,2281.0
3484,NIFTY,22-Mar-2023,23-Mar-2023,19300.0,0.45,1220.75
3485,NIFTY,22-Mar-2023,23-Mar-2023,19250.0,0.5,1178.55
3486,NIFTY,22-Mar-2023,23-Mar-2023,19200.0,0.4,1136.95
3487,NIFTY,22-Mar-2023,23-Mar-2023,19150.0,0.4,1095.85
3488,NIFTY,22-Mar-2023,23-Mar-2023,19100.0,0.35,1055.3
3489,NIFTY,22-Mar-2023,23-Mar-2023,19050.0,0.35,1015.4
3490,NIFTY,22-Mar-2023,23-Mar-2023,19000.0,0.4,1856.0
3491,NIFTY,22-Mar-2023,23-Mar-2023,18950.0,0.4,937.4
3492,NIFTY,22-Mar-2023,23-Mar-2023,18900.0,0.35,1888.35
3493,NIFTY,22-Mar-2023,23-Mar-2023,18850.0,0.35,861.85
3494,NIFTY,22-Mar-2023,23-Mar-2023,18800.0,0.3,1650.0
3495,NIFTY,22-Mar-2023,23-Mar-2023,18750.0,0.4,789.35
3496,NIFTY,22-Mar-2023,23-Mar-2023,18700.0,0.4,1635.0
3497,NIFTY,22-Mar-2023,23-Mar-2023,18650.0,0.45,719.9
3498,NIFTY,22-Mar-2023,23-Mar-2023,18600.0,0.35,1460.0
3499,NIFTY,22-Mar-2023,23-Mar-2023,18550.0,0.45,1490.0
3500,NIFTY,22-Mar-2023,23-Mar-2023,18500.0,0.4,1344.3
3501,NIFTY,22-Mar-2023,23-Mar-2023,18450.0,0.35,1404.9
3502,NIFTY,22-Mar-2023,23-Mar-2023,18400.0,0.35,1236.0
3503,NIFTY,22-Mar-2023,23-Mar-2023,18350.0,0.35,1343.65
3504,NIFTY,22-Mar-2023,23-Mar-2023,18300.0,0.35,1144.05
3505,NIFTY,22-Mar-2023,23-Mar-2023,18250.0,0.4,1094.7
3506,NIFTY,22-Mar-2023,23-Mar-2023,18200.0,0.4,1042.15
3507,NIFTY,22-Mar-2023,23-Mar-2023,18150.0,0.5,999.45
3508,NIFTY,22-Mar-2023,23-Mar-2023,18100.0,0.45,962.0
3509,NIFTY,22-Mar-2023,23-Mar-2023,18050.0,0.45,894.9
3510,NIFTY,22-Mar-2023,23-Mar-2023,18000.0,0.55,846.15
3511,NIFTY,22-Mar-2023,23-Mar-2023,17950.0,0.45,800.0
3512,NIFTY,22-Mar-2023,23-Mar-2023,17900.0,0.45,743.75
3513,NIFTY,22-Mar-2023,23-Mar-2023,17850.0,0.55,702.0
3514,NIFTY,22-Mar-2023,23-Mar-2023,17800.0,0.55,647.9
3515,NIFTY,22-Mar-2023,23-Mar-2023,17750.0,0.6,595.45
3516,NIFTY,22-Mar-2023,23-Mar-2023,17700.0,0.8,544.85
3517,NIFTY,22-Mar-2023,23-Mar-2023,17650.0,0.85,495.4
3518,NIFTY,22-Mar-2023,23-Mar-2023,17600.0,1.0,447.95
3519,NIFTY,22-Mar-2023,23-Mar-2023,17550.0,1.25,394.85
3520,NIFTY,22-Mar-2023,23-Mar-2023,17500.0,1.9,346.7
3521,NIFTY,22-Mar-2023,23-Mar-2023,17450.0,2.8,297.9
3522,NIFTY,22-Mar-2023,23-Mar-2023,17400.0,5.0,249.8
3523,NIFTY,22-Mar-2023,23-Mar-2023,17350.0,9.3,204.45
3524,NIFTY,22-Mar-2023,23-Mar-2023,17300.0,17.2,163.45
3525,NIFTY,22-Mar-2023,23-Mar-2023,17250.0,30.15,125.6
3526,NIFTY,22-Mar-2023,23-Mar-2023,17200.0,49.25,94.95
3527,NIFTY,22-Mar-2023,23-Mar-2023,17150.0,73.35,69.7
3528,NIFTY,22-Mar-2023,23-Mar-2023,17100.0,102.85,49.5
3529,NIFTY,22-Mar-2023,23-Mar-2023,17050.0,138.4,34.3
3530,NIFTY,22-Mar-2023,23-Mar-2023,17000.0,177.7,24.2
3531,NIFTY,22-Mar-2023,23-Mar-2023,16950.0,221.2,16.75
3532,NIFTY,22-Mar-2023,23-Mar-2023,16900.0,265.45,11.55
3533,NIFTY,22-Mar-2023,23-Mar-2023,16850.0,313.35,8.1
3534,NIFTY,22-Mar-2023,23-Mar-2023,16800.0,360.15,5.85
3535,NIFTY,22-Mar-2023,23-Mar-2023,16750.0,408.55,4.2
3536,NIFTY,22-Mar-2023,23-Mar-2023,16700.0,455.15,3.25
3537,NIFTY,22-Mar-2023,23-Mar-2023,16650.0,505.85,2.6
3538,NIFTY,22-Mar-2023,23-Mar-2023,16600.0,553.3,2.1
3539,NIFTY,22-Mar-2023,23-Mar-2023,16550.0,608.5,1.8
3540,NIFTY,22-Mar-2023,23-Mar-2023,16500.0,655.8,1.6
3541,NIFTY,22-Mar-2023,23-Mar-2023,16450.0,685.3,1.3
3542,NIFTY,22-Mar-2023,23-Mar-2023,16400.0,752.45,1.15
3543,NIFTY,22-Mar-2023,23-Mar-2023,16350.0,730.95,1.05
3544,NIFTY,22-Mar-2023,23-Mar-2023,16300.0,858.1,0.95
3545,NIFTY,22-Mar-2023,23-Mar-2023,16250.0,826.6,0.9
3546,NIFTY,22-Mar-2023,23-Mar-2023,16200.0,951.6,0.9
3547,NIFTY,22-Mar-2023,23-Mar-2023,16150.0,930.0,0.75
3548,NIFTY,22-Mar-2023,23-Mar-2023,16100.0,1055.6,0.75
3549,NIFTY,22-Mar-2023,23-Mar-2023,16050.0,894.9,0.7
3550,NIFTY,22-Mar-2023,23-Mar-2023,16000.0,1147.15,0.75
3551,NIFTY,22-Mar-2023,23-Mar-2023,15950.0,2199.9,0.65
3552,NIFTY,22-Mar-2023,23-Mar-2023,15900.0,2248.85,0.55
3553,NIFTY,22-Mar-2023,23-Mar-2023,15850.0,2297.85,0.55
3554,NIFTY,22-Mar-2023,23-Mar-2023,15800.0,1099.9,0.45
3555,NIFTY,22-Mar-2023,23-Mar-2023,15750.0,2396.1,0.6
3556,NIFTY,22-Mar-2023,23-Mar-2023,15700.0,2445.35,0.55
3557,NIFTY,22-Mar-2023,23-Mar-2023,15650.0,2494.65,0.55
3558,NIFTY,22-Mar-2023,23-Mar-2023,15600.0,2544.0,0.5
3559,NIFTY,22-Mar-2023,23-Mar-2023,15550.0,1500.0,0.5
3560,NIFTY,22-Mar-2023,23-Mar-2023,15500.0,2642.8,0.4
3561,NIFTY,22-Mar-2023,23-Mar-2023,15450.0,2692.3,0.35
3562,NIFTY,22-Mar-2023,29-Mar-2023,24000.0,0.65,7351.0
3563,NIFTY,22-Mar-2023,29-Mar-2023,23000.0,0.65,5850.0
3564,NIFTY,22-Mar-2023,29-Mar-2023,22000.0,0.7,4809.65
3565,NIFTY,22-Mar-2023,29-Mar-2023,21000.0,0.85,3811.85
3566,NIFTY,22-Mar-2023,29-Mar-2023,20000.0,0.95,2812.55
3567,NIFTY,22-Mar-2023,29-Mar-2023,19750.0,0.85,2566.65
3568,NIFTY,22-Mar-2023,29-Mar-2023,19700.0,1.2,2506.0
3569,NIFTY,22-Mar-2023,29-Mar-2023,19650.0,1.2,2583.3
3570,NIFTY,22-Mar-2023,29-Mar-2023,19600.0,1.15,2415.0
3571,NIFTY,22-Mar-2023,29-Mar-2023,19550.0,1.15,1598.05
3572,NIFTY,22-Mar-2023,29-Mar-2023,19500.0,1.2,2316.15
3573,NIFTY,22-Mar-2023,29-Mar-2023,19450.0,1.2,1472.25
3574,NIFTY,22-Mar-2023,29-Mar-2023,19400.0,1.2,2285.6
3575,NIFTY,22-Mar-2023,29-Mar-2023,19350.0,1.3,2281.0
3576,NIFTY,22-Mar-2023,29-Mar-2023,19300.0,1.25,2118.3
3577,NIFTY,22-Mar-2023,29-Mar-2023,19250.0,1.25,1306.0
3578,NIFTY,22-Mar-2023,29-Mar-2023,19200.0,1.3,2028.0
3579,NIFTY,22-Mar-2023,29-Mar-2023,19150.0,1.55,1189.7
3580,NIFTY,22-Mar-2023,29-Mar-2023,19100.0,1.3,1883.25
3581,NIFTY,22-Mar-2023,29-Mar-2023,19050.0,1.55,1555.25
3582,NIFTY,22-Mar-2023,29-Mar-2023,19000.0,1.45,1818.25
3583,NIFTY,22-Mar-2023,29-Mar-2023,18950.0,1.3,1884.3
3584,NIFTY,22-Mar-2023,29-Mar-2023,18900.0,1.4,1720.25
3585,NIFTY,22-Mar-2023,29-Mar-2023,18850.0,1.6,1355.6
3586,NIFTY,22-Mar-2023,29-Mar-2023,18800.0,1.45,1614.2
3587,NIFTY,22-Mar-2023,29-Mar-2023,18750.0,1.55,1622.0
3588,NIFTY,22-Mar-2023,29-Mar-2023,18700.0,1.55,1514.0
3589,NIFTY,22-Mar-2023,29-Mar-2023,18650.0,1.6,1612.0
3590,NIFTY,22-Mar-2023,29-Mar-2023,18600.0,1.8,1411.2
3591,NIFTY,22-Mar-2023,29-Mar-2023,18550.0,1.75,1390.4
3592,NIFTY,22-Mar-2023,29-Mar-2023,18500.0,1.75,1319.9
3593,NIFTY,22-Mar-2023,29-Mar-2023,18450.0,1.65,1296.15
3594,NIFTY,22-Mar-2023,29-Mar-2023,18400.0,1.85,1228.0
3595,NIFTY,22-Mar-2023,29-Mar-2023,18350.0,1.95,1246.15
3596,NIFTY,22-Mar-2023,29-Mar-2023,18300.0,2.1,1118.6
3597,NIFTY,22-Mar-2023,29-Mar-2023,18250.0,2.15,1068.0
3598,NIFTY,22-Mar-2023,29-Mar-2023,18200.0,2.35,1020.0
3599,NIFTY,22-Mar-2023,29-Mar-2023,18150.0,2.4,980.0
3600,NIFTY,22-Mar-2023,29-Mar-2023,18100.0,2.6,918.85
3601,NIFTY,22-Mar-2023,29-Mar-2023,18050.0,2.85,885.0
3602,NIFTY,22-Mar-2023,29-Mar-2023,18000.0,3.1,818.35
3603,NIFTY,22-Mar-2023,29-Mar-2023,17950.0,3.35,786.25
3604,NIFTY,22-Mar-2023,29-Mar-2023,17900.0,4.1,719.2
3605,NIFTY,22-Mar-2023,29-Mar-2023,17850.0,4.7,664.75
3606,NIFTY,22-Mar-2023,29-Mar-2023,17800.0,5.35,621.25
3607,NIFTY,22-Mar-2023,29-Mar-2023,17750.0,6.7,570.65
3608,NIFTY,22-Mar-2023,29-Mar-2023,17700.0,8.35,523.35
3609,NIFTY,22-Mar-2023,29-Mar-2023,17650.0,11.2,476.05
3610,NIFTY,22-Mar-2023,29-Mar-2023,17600.0,14.8,433.5
3611,NIFTY,22-Mar-2023,29-Mar-2023,17550.0,20.4,385.1
3612,NIFTY,22-Mar-2023,29-Mar-2023,17500.0,28.0,345.25
3613,NIFTY,22-Mar-2023,29-Mar-2023,17450.0,37.45,303.8
3614,NIFTY,22-Mar-2023,29-Mar-2023,17400.0,49.45,267.25
3615,NIFTY,22-Mar-2023,29-Mar-2023,17350.0,65.2,232.6
3616,NIFTY,22-Mar-2023,29-Mar-2023,17300.0,83.95,202.0
3617,NIFTY,22-Mar-2023,29-Mar-2023,17250.0,104.55,172.6
3618,NIFTY,22-Mar-2023,29-Mar-2023,17200.0,129.65,147.25
3619,NIFTY,22-Mar-2023,29-Mar-2023,17150.0,157.5,124.35
3620,NIFTY,22-Mar-2023,29-Mar-2023,17100.0,186.85,105.9
3621,NIFTY,22-Mar-2023,29-Mar-2023,17050.0,220.4,88.85
3622,NIFTY,22-Mar-2023,29-Mar-2023,17000.0,255.95,74.2
3623,NIFTY,22-Mar-2023,29-Mar-2023,16950.0,292.35,61.1
3624,NIFTY,22-Mar-2023,29-Mar-2023,16900.0,331.6,50.85
3625,NIFTY,22-Mar-2023,29-Mar-2023,16850.0,376.1,42.5
3626,NIFTY,22-Mar-2023,29-Mar-2023,16800.0,414.9,35.55
3627,NIFTY,22-Mar-2023,29-Mar-2023,16750.0,457.8,29.05
3628,NIFTY,22-Mar-2023,29-Mar-2023,16700.0,507.05,24.4
3629,NIFTY,22-Mar-2023,29-Mar-2023,16650.0,550.1,20.15
3630,NIFTY,22-Mar-2023,29-Mar-2023,16600.0,595.9,16.8
3631,NIFTY,22-Mar-2023,29-Mar-2023,16550.0,648.55,13.95
3632,NIFTY,22-Mar-2023,29-Mar-2023,16500.0,691.95,12.2
3633,NIFTY,22-Mar-2023,29-Mar-2023,16450.0,752.0,10.1
3634,NIFTY,22-Mar-2023,29-Mar-2023,16400.0,788.6,8.65
3635,NIFTY,22-Mar-2023,29-Mar-2023,16350.0,806.65,7.5
3636,NIFTY,22-Mar-2023,29-Mar-2023,16300.0,886.2,6.6
3637,NIFTY,22-Mar-2023,29-Mar-2023,16250.0,930.0,5.6
3638,NIFTY,22-Mar-2023,29-Mar-2023,16200.0,998.0,5.0
3639,NIFTY,22-Mar-2023,29-Mar-2023,16150.0,1036.05,4.4
3640,NIFTY,22-Mar-2023,29-Mar-2023,16100.0,1074.0,3.85
3641,NIFTY,22-Mar-2023,29-Mar-2023,16050.0,1121.55,3.4
3642,NIFTY,22-Mar-2023,29-Mar-2023,16000.0,1182.4,3.25
3643,NIFTY,22-Mar-2023,29-Mar-2023,15950.0,1233.5,2.8
3644,NIFTY,22-Mar-2023,29-Mar-2023,15900.0,1250.0,2.5
3645,NIFTY,22-Mar-2023,29-Mar-2023,15850.0,1243.15,2.5
3646,NIFTY,22-Mar-2023,29-Mar-2023,15800.0,1360.0,2.35
3647,NIFTY,22-Mar-2023,29-Mar-2023,15750.0,2745.6,2.1
3648,NIFTY,22-Mar-2023,29-Mar-2023,15700.0,1485.15,2.25
3649,NIFTY,22-Mar-2023,29-Mar-2023,15650.0,2838.4,2.0
3650,NIFTY,22-Mar-2023,29-Mar-2023,15600.0,1583.95,1.8
3651,NIFTY,22-Mar-2023,29-Mar-2023,15550.0,2931.9,1.95
3652,NIFTY,22-Mar-2023,29-Mar-2023,15500.0,1660.0,1.75
3653,NIFTY,22-Mar-2023,29-Mar-2023,15450.0,3026.0,1.75
3654,NIFTY,22-Mar-2023,29-Mar-2023,15000.0,2179.05,1.5
3655,NIFTY,22-Mar-2023,29-Mar-2023,14000.0,3175.0,0.9
3656,NIFTY,22-Mar-2023,29-Mar-2023,13000.0,4176.5,0.55
3657,NIFTY,22-Mar-2023,29-Mar-2023,12000.0,6007.65,0.4
3658,NIFTY,22-Mar-2023,29-Mar-2023,11000.0,5785.2,0.4
3659,NIFTY,22-Mar-2023,06-Apr-2023,19250.0,2.6,1814.5
3660,NIFTY,22-Mar-2023,06-Apr-2023,19200.0,2.25,1767.15
3661,NIFTY,22-Mar-2023,06-Apr-2023,19150.0,2.5,1720.0
3662,NIFTY,22-Mar-2023,06-Apr-2023,19100.0,2.8,1673.05
3663,NIFTY,22-Mar-2023,06-Apr-2023,19050.0,2.05,1626.4
3664,NIFTY,22-Mar-2023,06-Apr-2023,19000.0,2.3,1580.0
3665,NIFTY,22-Mar-2023,06-Apr-2023,18950.0,2.45,1533.9
3666,NIFTY,22-Mar-2023,06-Apr-2023,18900.0,3.0,1488.15
3667,NIFTY,22-Mar-2023,06-Apr-2023,18850.0,2.6,1442.7
3668,NIFTY,22-Mar-2023,06-Apr-2023,18800.0,2.85,1397.6
3669,NIFTY,22-Mar-2023,06-Apr-2023,18750.0,2.65,1352.9
3670,NIFTY,22-Mar-2023,06-Apr-2023,18700.0,2.75,1308.6
3671,NIFTY,22-Mar-2023,06-Apr-2023,18650.0,2.6,1264.75
3672,NIFTY,22-Mar-2023,06-Apr-2023,18600.0,3.1,1221.35
3673,NIFTY,22-Mar-2023,06-Apr-2023,18550.0,6.95,1178.4
3674,NIFTY,22-Mar-2023,06-Apr-2023,18500.0,3.6,1290.0
3675,NIFTY,22-Mar-2023,06-Apr-2023,18450.0,3.35,1094.1
3676,NIFTY,22-Mar-2023,06-Apr-2023,18400.0,4.35,1052.8
3677,NIFTY,22-Mar-2023,06-Apr-2023,18350.0,9.85,1012.05
3678,NIFTY,22-Mar-2023,06-Apr-2023,18300.0,4.05,971.9
3679,NIFTY,22-Mar-2023,06-Apr-2023,18250.0,4.6,932.45
3680,NIFTY,22-Mar-2023,06-Apr-2023,18200.0,5.35,1100.0
3681,NIFTY,22-Mar-2023,06-Apr-2023,18150.0,154.55,856.2
3682,NIFTY,22-Mar-2023,06-Apr-2023,18100.0,6.65,968.0
3683,NIFTY,22-Mar-2023,06-Apr-2023,18050.0,7.7,781.35
3684,NIFTY,22-Mar-2023,06-Apr-2023,18000.0,8.85,792.05
3685,NIFTY,22-Mar-2023,06-Apr-2023,17950.0,207.35,336.95
3686,NIFTY,22-Mar-2023,06-Apr-2023,17900.0,12.8,711.65
3687,NIFTY,22-Mar-2023,06-Apr-2023,17850.0,16.5,681.75
3688,NIFTY,22-Mar-2023,06-Apr-2023,17800.0,20.3,638.8
3689,NIFTY,22-Mar-2023,06-Apr-2023,17750.0,25.8,578.7
3690,NIFTY,22-Mar-2023,06-Apr-2023,17700.0,32.85,522.55
3691,NIFTY,22-Mar-2023,06-Apr-2023,17650.0,40.65,461.45
3692,NIFTY,22-Mar-2023,06-Apr-2023,17600.0,49.25,429.35
3693,NIFTY,22-Mar-2023,06-Apr-2023,17550.0,60.2,399.7
3694,NIFTY,22-Mar-2023,06-Apr-2023,17500.0,73.1,363.45
3695,NIFTY,22-Mar-2023,06-Apr-2023,17450.0,86.85,333.2
3696,NIFTY,22-Mar-2023,06-Apr-2023,17400.0,106.3,298.8
3697,NIFTY,22-Mar-2023,06-Apr-2023,17350.0,125.1,269.95
3698,NIFTY,22-Mar-2023,06-Apr-2023,17300.0,148.3,240.5
3699,NIFTY,22-Mar-2023,06-Apr-2023,17250.0,173.7,216.1
3700,NIFTY,22-Mar-2023,06-Apr-2023,17200.0,200.5,192.4
3701,NIFTY,22-Mar-2023,06-Apr-2023,17150.0,229.1,172.25
3702,NIFTY,22-Mar-2023,06-Apr-2023,17100.0,259.3,152.05
3703,NIFTY,22-Mar-2023,06-Apr-2023,17050.0,290.05,136.3
3704,NIFTY,22-Mar-2023,06-Apr-2023,17000.0,327.55,119.2
3705,NIFTY,22-Mar-2023,06-Apr-2023,16950.0,360.6,105.95
3706,NIFTY,22-Mar-2023,06-Apr-2023,16900.0,398.65,92.2
3707,NIFTY,22-Mar-2023,06-Apr-2023,16850.0,438.45,81.4
3708,NIFTY,22-Mar-2023,06-Apr-2023,16800.0,473.85,70.95
3709,NIFTY,22-Mar-2023,06-Apr-2023,16750.0,515.0,61.65
3710,NIFTY,22-Mar-2023,06-Apr-2023,16700.0,581.65,55.4
3711,NIFTY,22-Mar-2023,06-Apr-2023,16650.0,573.3,47.9
3712,NIFTY,22-Mar-2023,06-Apr-2023,16600.0,646.0,41.95
3713,NIFTY,22-Mar-2023,06-Apr-2023,16550.0,987.3,36.8
3714,NIFTY,22-Mar-2023,06-Apr-2023,16500.0,733.3,32.25
3715,NIFTY,22-Mar-2023,06-Apr-2023,16450.0,1068.8,26.9
3716,NIFTY,22-Mar-2023,06-Apr-2023,16400.0,835.0,23.45
3717,NIFTY,22-Mar-2023,06-Apr-2023,16350.0,1152.9,21.2
3718,NIFTY,22-Mar-2023,06-Apr-2023,16300.0,1195.8,18.45
