Date,RELIANCE.NS,TCS.NS,HINDUNILVR.NS,INFY.NS,KOTAKBANK.NS,ICICIBANK.NS,LT.NS,SBIN.NS,ITC.NS,ONGC.NS,NKE,BIDU,NVDA,KO,PYPL,SNAP,MCD,WMT,BABA,PEP,Nifty
2019-12-26,1365.8729248046875,2031.0013427734375,1812.2503662109375,656.4610595703125,1690.9979248046875,529.6133422851562,1195.1893310546875,315.6759338378906,197.12109375,95.17402648925781,93.84085845947266,120.54000091552734,55.79945755004883,47.78289031982422,105.66999816894531,14.449999809265137,179.08807373046875,112.44027709960938,201.78744506835938,122.61685943603516,12255.849609375
2019-12-27,1390.1636962890625,2027.8201904296875,1816.86279296875,663.6655883789062,1682.3643798828125,540.0827026367188,1214.1546630859375,322.7579650878906,197.20433044433594,95.47144317626953,93.88887023925781,119.13999938964844,55.77953338623047,48.030006408691406,107.6500015258789,15.09000015258789,179.8269805908203,112.93788146972656,202.19200134277344,123.29618072509766,12168.4501953125
2019-12-30,1391.8311767578125,2013.707275390625,1805.0758056640625,660.0183715820312,1687.1552734375,534.7251586914062,1216.67724609375,320.0303955078125,198.28651428222656,95.1368637084961,94.8875732421875,123.19000244140625,56.06840515136719,48.030006408691406,109.56999969482422,15.109999656677246,180.52035522460938,113.17259979248047,204.22467041015625,122.50958251953125,12182.5
2019-12-31,1364.65625,1993.8768310546875,1791.7979736328125,658.4423217773438,1681.116943359375,529.7608642578125,1212.8466796875,319.4083251953125,197.87030029296875,95.76886749267578,95.6942367553711,123.83999633789062,56.85034942626953,48.030006408691406,108.45999908447266,15.100000381469727,179.27964782714844,113.86736297607422,205.4186248779297,121.71404266357422,12282.2001953125
2020-01-01,1360.64501953125,1999.31884765625,1804.4237060546875,663.5753784179688,1670.836669921875,527.6473388671875,1223.8240966796875,320.0782775878906,198.20326232910156,94.76509094238281,96.57771301269531,126.69000244140625,57.15415954589844,47.57989501953125,107.83000183105469,15.109999656677246,178.46775817871094,112.53416442871094,207.2144775390625,121.5353012084961,12226.650390625
2020-01-02,1383.8094482421875,1990.1412353515625,1805.8214111328125,661.6392822265625,1668.341552734375,531.4319458007812,1256.8499755859375,324.7198181152344,199.66006469726562,95.21121215820312,97.13468933105469,128.07000732421875,58.63587188720703,47.94175338745117,108.87999725341797,15.460000038146973,179.7722930908203,112.74070739746094,207.34275817871094,121.98221588134766,11993.0498046875
2020-01-03,1385.476806640625,2029.802490234375,1795.944580078125,671.8156127929688,1653.9190673828125,529.7116088867188,1247.2738037109375,319.3605041503906,198.53623962402344,95.50863647460938,95.99192810058594,127.48999786376953,59.60956573486328,48.515438079833984,108.75,15.550000190734863,179.84524536132812,112.93788146972656,209.4346466064453,123.27827453613281,12052.9501953125
2020-01-06,1353.3443603515625,2029.6177978515625,1784.76318359375,665.37646484375,1649.3780517578125,516.7847290039062,1230.177001953125,305.2921447753906,195.70594787597656,93.87283325195312,96.06876373291016,128.8300018310547,59.47261047363281,48.46247863769531,108.61000061035156,15.489999771118164,178.9877166748047,111.7548828125,211.9804229736328,122.49169921875,12025.349609375
2020-01-07,1374.165283203125,2034.5994873046875,1789.655029296875,655.5154418945312,1667.6427001953125,514.0321655273438,1233.680419921875,304.71795654296875,195.91407775878906,93.50104522705078,96.16477966308594,128.49000549316406,59.42280578613281,48.28596115112305,108.69000244140625,15.609999656677246,179.41653442382812,112.20555114746094,211.41796875,122.35762786865234,12215.900390625
2020-01-08,1363.844970703125,2080.163818359375,1797.7149658203125,646.7800903320312,1651.6734619140625,517.0303955078125,1206.634033203125,306.0577697753906,194.95675659179688,91.7908935546875,96.712158203125,127.58000183105469,59.56475067138672,48.559566497802734,109.75,15.970000267028809,179.7722930908203,112.21492004394531,213.50985717773438,122.1788558959961,12256.7998046875
2020-01-09,1395.25634765625,2042.439453125,1803.026123046875,655.200439453125,1661.85400390625,537.0352783203125,1229.616455078125,316.0108947753906,196.28868103027344,91.9767837524414,97.53802490234375,126.44999694824219,58.98699188232422,48.85081481933594,109.4000015258789,16.030000686645508,180.78489685058594,112.2806625366211,212.61192321777344,122.93863677978516,12329.5498046875
